Шаб, ки бо қатраи ашкам чакад овои суҷуд, Мастии субҳи азал, завқи пагоҳи ишқ аст.	شب که با قطره اشکم چکد آوای سجود، مستی صبح ازل، ذوق پگاه عشق است.
Он ки дорад нафаси гарми Масеҳо дар дил, Бар лабаш замзамаи сабзи илоҳи ишқ аст.	آن که دارد نفس گرم مسیحا در دل، بر لبش زمزمه سبز اله عشق است.
"Тайи солҳои зиндагӣ дар Афғонистону Эрон ва Тоҷикистон дуктур Абдулғафури Орзу ашъори зиёде суруда, ки дар маҷмӯъаҳои шеърие ба номҳои ""Ҷоритар аз ҳамеша"", ""Чашм дар чашми ойина"", ""Суруди мусалсал"" ва ""Ҳамосаи Сотӣ Барзан"" мунташир шудаанд."	"طی سالهای زندگی در افغانستان و ایران و تاجیکستان دکتر عبدالغفور آرزو اشعار زیادی سروده که در مجموعه‌هایی شعری به نامهای ""جاریتر از همیشه""، ""چشم در چشم آیینه""، ""سرود مسلسل"" و ""هماسه ساتی برزن"" منتشر شده‌اند."
Маҳфили рӯнамоии китоби Абдулғафури Орзу дар сафорати Афғонистон дар Душанбе баргузор шуд	محفل رونمایی کتاب عبدالغفور آرزو در سفارت افغانستان در دوشنبه برگزار شد
"Оқои Сатторзода мегӯяд, ки бахши умдае аз ашъори оқои Орзу ""бардошти шоъиронае аз ҷанг дар Афғонистон"" аст"	"آقای ستارزاده می‌گوید که بخش عمده‌ای از اشعار آقای آرزو ""برداشت شاعرانه‌ای از جنگ در افغانستان"" است"
"Раҳмонов: ""Орзу рози ошиқонро ифшо карда, зебоиҳои ҳаётро дар муносибати онҳо бозтоб месозад, барои ӯ дарди ошиқ, сӯзи вай бегона нест"""	"رحمان اف: ""آرزو راز عاشقان را افشا کرده، زیبایی‌های حیات را در مناسبت آنها بازتاب می‌سازد، برای او درد عاشق، سوز وی بیگانه نیست"""
Оқои Орзу шеърҳое дар бораи Тоҷикистон низ навиштааст	آقای آرزو شعرهایی در باره تاجیکستان نیز نوشته است
Ҳашт фаъъоли ҷавони тарафдори демукросӣ дар ҷумҳурии Озарбойҷон, ки як сол пеш боздошт шуда буданд, дар додгоҳе дар Боку ба ҳабсҳои тулонимуддат маҳкум шудаанд.	هشت فعال جوان طرفدار دموکراسی در جمهوری آذربایجان که یک سال پیش بازداشت شده بودند، در دادگاهی در باکو به حبس‌های طولانی مدت محکوم شده‌اند.
Ин фаъъолон, ки аз ду ҳафта пеш то кунун дар эътисоби ғазо ба сар мебаранд, ба тамаллуки ғайриқонунии силоҳ ва маводи мухаддир ва созмондиҳии шӯриш муттаҳам шуда буданд.	این فعالان که از دو هفته پیش تا کنون در اعتصاب غذا به سر می‌برند، به تملک غیر قانونی سلاح و مواد مخدر و سازماندهی شورش متهم شده بودند.
"Дар ин додгоҳ ҳашт нафар аз аъзои гурӯҳи тарафдори демукросии ""Нидо"" ба ҳабсҳои шаш то ҳашт сол маҳкум шудаанд."	"در این دادگاه هشت نفر از اعضای گروه طرفدار دموکراسی ""ندا"" به حبس‌های شش تا هشت سال محکوم شده‌اند."
"Афви Байналмилал дар баёнияи ахири худ гуфт, ки иттиҳомоти матраҳшуда алайҳи ин афрод ""нодуруст"" буда ва бархе аз ин афрод дар зиндон шиканҷа шудаанд."	"عفو بین‌الملل در بیانیه اخیر خود گفت که اتهامات مطرح شده علیه این افراد ""نادرست"" بوده و ""برخی از این افراد در زندان شکنجه شده‌اند."""
Мақомҳои ҷумҳурии Озарбойҷон тайи чанд ҳафтаи ахир даст ба боздошти гурӯҳе аз рӯзноманигорон ва фаъъолони сиёсӣ ва иҷтимоъии кишвар, ки мунтақиди давлати Илҳом Алиев, раиси ҷумҳурии ин кишвар ҳастанд, задаанд.	مقام‌های جمهوری آذربایجان طی چند هفته اخیر  دست به بازداشت گروهی از روزنامه‌نگاران و فعالان سیاسی و اجتماعی کشور که منتقد دولت الهام علی‌اف، رئیس‌جمهوری این کشور هستند، زده‌اند.
Ин ду муддати кутоҳе дар боздошт буданд, аммо боздошти онҳо аз суи созмонҳои байналмилалӣ маҳкум шуд.	این دو مدت کوتاهی در بازداشت بودند اما بازداشت آنها از سوی سازمان‌های بین‌المللی محکوم شد.
Илҳом Алиев дар соли 2003 пас аз падараш Ҳайдар Алиев ба раёсати ҷумҳурӣ расид ва аз он замон қудратро дар ин кишвар дар даст доштааст.	الهام علی‌اف، در سال ۲۰۰۳ پس از پدرش، حیدر علی‌اف به ریاست جمهوری رسید و از آن زمان قدرت را در این کشور در دست داشته است.
Созмонҳои ҳуқуқибашарӣ мегӯянд, ки давлати ӯ ба демукросӣ пойбанд нест.	سازمان‌های حقوق بشری می‌گویند که دولت او به دموکراسی پایبند نیست.
Илҳом Алиев дар соли 2003 пас аз падараш Ҳайдар Алиев ба раёсати ҷумҳурӣ расид	الهام علی‌اف، در سال ۲۰۰۳ پس از پدرش، حیدر علی‌اف به ریاست جمهوری رسید
Валиъаҳди Бритониё раиси ҷумҳури Русияро бо Одулф Ҳитлер муқоиса кардааст.	ولیعهد بریتانیا رئیس جمهوری روسیه را با آدولف هیتلر مقایسه کرده است.
Ин музей шомили асноду ёдгориҳои марбут ба вақоеъи Ҷанги Дувум ва шароити ҷаҳон дар он замон, аз ҷумла моҷарои Ҳулукост, куштори яҳудиён тавассути Олмони нозӣ, аст.	این موزه شامل اسناد و یادگارهای مربوط به وقایع جنگ دوم و شرایط جهان در آن زمان از جمله ماجرای هولوکاست - کشتار یهودیان توسط آلمان نازی - است.
"Ба гузориши рӯзномаи ""Дейли мейл"", чопи Бритониё , Принс Чорлз дар гуфтугӯ бо Мориен Фергусун, зани ҳафтоду ҳаштсолае, ки хешовандонашро дар ҷараёни ҳулукост аз даст дод, гуфт: ""Ҳоло Путин ҳам камобеш мисли Ҳитлер амал мекунад."""	"به گزارش روزنامه دیلی‌میل، چاپ بریتانیا، پرنس چارلز در گفتگو با مارین فرگوسون، زن هفتاد و هشت ساله‌ای که خویشاوندانش را در جریان هولوکاست از دست داد گفت: ""حالا پوتین هم کمابیش مثل هیتلر عمل می‌کند."""
Ҳангоми боздиди валиъаҳди Бритониё аз ин музей, хонуми Фаргусун барои додани тавзеҳот дар мавриди бахшҳои мухталиф ӯро ҳамроҳӣ мекард.	هنگام بازدید ولیعهد بریتانیا از این موزه، خانم فرگوسون برای دادن توضیحات در مورد بخش‌های مختلف، او را همراهی می‌کرد.
Расонаҳои хабарӣ ба нақл аз хонуми Фергусун навиштаанд, ки ӯ дар ҷараёни боздиди валиъаҳди Бритониё моҷарои эъзоми аъзои хонаводааш ба урдугоҳҳои Олмони нозиро шарҳ дод, ки вокуниши Принс Чорлз ва муқоисаи Владимир Путин ва Одулф Ҳитлерро дар пай овард.	رسانه‌های خبری به نقل از خانم فرگوسون نوشته‌اند که او در جریان بازدید ولیعهد بریتانیا ماجرای اعزام اعضای خانواده اش به اردوگاه‌های آلمان نازی را شرح داد که واکنش پرنس چارلز و مقایسه ولادیمیر پوتین و آدولف هیتلر را در پی آورد.
Маликаи Бритониё раиси кишвари Конодо низ ҳаст ва Принс Чорлз ва ҳамсараш Душес Курнвол барои ширкат дар маросими бузургдошти солгарди пирӯзии мутафиқин бар Олмони нозӣ дар Ҷанги Дувуми Ҷаҳонӣ ба Конодо сафар кардаанд.	ملکه بریتانیا رئیس کشور کانادا نیز هست و پرنس چارلز و همسرش، دوشس کورنوال، برای شرکت در مراسم بزرگداشت سالگرد پیروزی متفقین بر آلمان نازی در جنگ دوم جهانی به کانادا سفر کرده‌اند.
Ин маросим дар Фаронса баргузор мешавад.	این مراسم در فرانسه برگزار می‌شود.
Чорлз ва ҳамсараш барои дидоре расмӣ дар Конодо ба сар мебаранд	چارلز و همسرش برای دیداری رسمی در کانادا به سر می‌برند
Бархе таҳлилгарон ҳам амалкарди Путин дар Кримеро ёдовари иқдомоти Ҳитлер дониста буданд.	برخی تحلیلگران هم عملکرد پوتین در کریمه را یادآور اقدامات هیتلر دانسته بودند
Тӯли ин дойносур 40 метр ва иртифоъи ӯ 20 метр будааст.	طول این دایناسور ۴۰ متر و ارتفاع او ۲۰ متر بوده است.
Давраи Кретосе 70 милюн сол ба тӯл анҷомидааст.	دوره کرتاسه ۷۰ میلیون سال به طول انجامیده است.
Ҳанӯз номе барои ин гунаи ҷадиди дойносур интихоб нашудааст.	هنوز نامی برای این گونه جدید دایناسور انتخاب نشده است.
Дойносуре, ки қадди ӯ баробари як сохтмони ҳайттабақа (20 метр) будааст.	دایناسوری که قد او برابر یک ساختمان هفت طبقه (۲۰ متر) بوده است.
Ҳанӯз номе барои ин гунаи ҷадиди дойносур интихоб нашудааст	هنوز نامی برای این گونه جدید دایناسور انتخاب نشده است
"Бузургтарин фусиле, ки пеш аз ин ёфт шуда буд, номи ""оржонтиносур"" ба худ гирифта буд"	بزرگترین فسیلی که پیش از این یافت شده بود نام آرژانتیناسور به خود گرفته بود
Ширкати Гугл дар назар дорад утумубили бидуни ронанда бисозад ва онро равонаи бозор кунад.	شرکت گوگل درنظر دارد اتومبیل بدون راننده بسازد و آن را روانه بازار کند.
Ин худрав қодир ба ташхис ва паймудани масири мавриди назар аст бидуни ин ки сарнишинони он дахолате дар ҳидояти худрав дошта бошанд.	این خودرو قادر به تشخیص و پیمودن مسیر مورد نظر است بدون اینکه سرنشینان آن دخالتی در هدایت خودرو داشته باشند.
"Тасовире, ки аз худрави мавриди назари Гугл мунташир шуда, утумубили кучакеро нишон медиҳад, ки зоҳире итминонбахш ва ""дӯстона"" дорад то ба истилоҳ тарси мардумро бирезад ва ононро ба пазириши фанноварии утумубили бидуни ронанда тарғиб кунад."	"تصاویری که از خودرو مورد نظر گوگل منتشر شده اتومبیل کوچکی را نشان می‌دهد که ظاهری اطمینان‌بخش و ""دوستانه"" دارد تا به اصطلاح ترس مردم را بریزد و آنان را به پذیرش فناوری اتومبیل بدون راننده ترغیب کند."
"Оқои Брайан дар нишасти хабарии худ гуфт: ""Ҳамаи мо дар мавриди барномаи сохти ин утумубил бисёр ҳаяҷонзада ҳастем, зеро иҷрои чунин тарҳе боъиси пешрафти сареъ дар фанноварии худравсозии бидун ронанда мешавад ҳар чанд мо аз имконот ва маҳдудиятҳои ин фанноварӣ дар ҳоли ҳозир ба хубӣ огоҳем."""	"آقای برایان در نشست خبری خود گفت: ""همه ما در مورد برنامه ساخت این اتومبیل بسیار هیجان زده هستیم زیرا اجرای چنین طرحی باعث پیشرفت سریع در فناوری خودروسازی بدون راننده می‌شود هر چند ما از امکانات و محدودیت‌های این فناوری در حال حاضر به خوبی آگاهیم."""
"Ҳадаф аз тавлид ва арзаи ин утумубил ""беҳбуди шароити зиндагии мардум"" аз тариқи навоварӣ дар санъати ҳамлу нақл унвон шудааст."	"هدف از تولید و عرضه این اتومبیل ""بهبود شرایط زندگی مردم"" از طریق نوآوری در صنعت حمل و نقل عنوان شده است."
Ширкати Гугл дар назар дорад зарфи як сол ин тарҳро такмил ва худрави бидуни ронандаро тавлид кунад.	شرکت گوگل در نظر دارد ظرف یک سال این طرح را تکمیل و خودرو بدون راننده را تولید کند.
"Утумубили мавриди назари Гугл, ки шояд битавон онро ""утумубили худрон"" номид, як худрави кучаки дунафара бо мутури барқӣ аст ва ба манзури риояти усули эманӣ дар ибтидо суръати он аз чиҳил килуметр бештар нахоҳад буд."	"اتومبیل مورد نظر گوگل، که شاید بتوان آنرا ""اتومبیل خودران"" نامید، یک خودرو کوچک دو نفره با موتور برقی است و به منظور رعایت اصول ایمنی، در ابتدا سرعت آن از چهل کیلومتر بیشتر نخواهد بود."
"Ин худрав дорои ҳеҷ васила барои ҳидоят ва кунтрули дастӣ нест ва танҳо як тугмаи ""ҳаракат - таваққуф"" барои истифодаи сарнишинон дар он насб мешавад."	"این خودرو دارای هیچ وسیله‌ای برای هدایت و کنترل دستی نیست و تنها یک تکمه ""حرکت - توقف"" برای استفاده سرنشینان در آن نصب می‌شود."
Албата дар мароҳили озмоишӣ имконоти ҳидояти дастӣ ҳам дар худрав насб мешавад то дар мавориди изтирорӣ мавриди истифода қарор гирад, монанди имконоте, ки дар утумубилҳои омӯзиши ронандагӣ дар ихтиёри мураббӣ қарор дорад.	البته در مراحل آزمایشی، امکانات هدایت دستی هم در خودرو نصب می‌شود تا در موارد اضطراری، مورد استفاده قرار گیرد، مانند امکاناتی که در اتومبیل های آموزش رانندگی در اختیار مربی قرار دارد.
"Васоили ""изтирории"" ҳидояти худрав ба шакле таҳия шуда, ки битавон онро ба содагӣ дар утумубил насб ва ҷудо кард ва бо афзоиши эътимод ба нафси корбарон интизор меравад, ки онон тамоюле ба истифода аз ин имконот надошта бошанд."	"وسایل ""اضطراری"" هدایت خودرو به شکلی تهیه شده که بتوان آن را به سادگی در اتومبیل نصب و جدا کرد و با افزایش اعتماد به نفس کاربران، انتظار می‌رود که آنان تمایلی به استفاده از این امکانات نداشته باشند."
Дар сохтани ин худрав таркибе аз фанноварии ҳисгарҳои родорӣ ва лизарӣ ҳамроҳ бо дурбини диҷитол ба кор меравад, то худрав битавонад бо ташхиси ҷиҳат ва мавонеъ дар масири мавриди назар ҳаракат кунад.	در ساختن این خودرو، ترکیبی از فناوری حسگرهای راداری و لیزری همراه با دوربین دیجیتال به کار می‌رود تا خودرو بتواند با تشخیص جهت و موانع، در مسیر مورد نظر حرکت کند.
Ин худрав бо истифода аз нақшаи шаҳрии Гугл ҳаракат мекунад ва барои ин манзур нақшаи мушаххасе барномарезӣ шуда ва ба манзури озмоиш дар худраве, ки Гугл дар ҳоли ҳозир барои нақшабардорӣ ба кор меравад, мавриди истифода қарор гирифтааст.	این خودرو با استفاده از نقشه شهری گوگل حرکت می‌کند و برای این منظور، نقشه مشخصی برنامه‌ریزی شده و به منظور آزمایش، در خودروهایی که گوگل در حال حاضر برای نقشه‌برداری به کار می‌رود مورد استفاده قرار گرفته است.
Ба гуфтаи манобеъи Гугл мудели ибтидоии худрави бидуни ронандаи сохти ширкат то кунун ҳудуди як миллиюн килуметр роҳи камтрофикро бидуни кунтрули ронанда паймудааст ва таҳқиқоти кунунӣ дар садади интибоқи ин фанноварӣ барои истифода дар трофики шаҳрӣ аст.	به گفته منابع گوگل، مدل ابتدایی خودروهای بدون راننده ساخت شرکت تا کنون حدود یک میلیون کیلومتر راه کم ترافیک را بدون کنترل راننده پیموده است و تحقیقات کنونی در صدد انطباق این فناوری برای استفاده در ترافیک شهری است.
Эъломи сохти худрави бидуни ронанда тавассути Гугли вокунишҳои мутафовутеро барангехтааст.	اعلام ساخت خودروی بدون راننده توسط گوگل واکنش‌های متفاوتی را برانگیخته است.
"Ҳомиёни чунин тарҳе онро ""инқилобе"" дар санъати ҳамлу нақл тавсиф карда ва гуфтаанд, ки худрави ҷадид боъиси афзоиши эминии ҳамлу нақл ва коҳиши тасодуфоти ҷоддаӣ мешавад ва роҳи муносибе барои ҳалли мушкили тарокуми трофик ва олудагии ҳаво аст."	"حامیان چنین طرحی آن را ""انقلابی"" در صنعت حمل ونقل توصیف کرده و گفته‌اند که خودروهای جدید باعث افزایش ایمنی حمل و نقل و کاهش تصادفات جاده‌ای می‌شود و راه مناسبی برای حل مشکل تراکم ترافیک و آلودگی هواست."
"Мудири тарҳи сохти худрави бидуни ронандаи Гугл гуфтааст ки бо ҳазфи эҳтимоли ""хатои инсонӣ"" дар ҳини ронандагӣ хатари тасодуф ва осебҳои ношӣ аз он ба тарзи қобили таваҷҷуҳе коҳиш меёбад."	"مدیر طرح ساخت خودرو بدون راننده گوگل گفته است که با حذف احتمال ""خطای انسانی"" در حین رانندگی، خطر تصادف و آسیب‌های ناشی از آن به طرز قابل توجهی کاهش می‌یابد."
"Ба гуфтаи ӯ ""худрави бидуни ронанда метавонад муҳимтарин фанноварии эмании ҷоддаӣ аз замони ихтироъ ва истифода аз утумубил маҳсуб шавад."""	"به گفته او، ""خودرو بدون راننده می‌تواند مهمترین فناوری ایمنی جاده‌ای از زمان اختراع و استفاده از اتومبیل محسوب شود."""
Бо вуҷуди таъкиди Гугл бар ин ки худрави мавриди назар дар ниҳоят бидуни ҳеҷ гуна назорате аз суи сарнишинон ҳаракат хоҳад кард, мудири иҷроии маркази таҳқиқоти худрав дар донишгоҳи Истонфурди Омрико гуфтааст, ки лозим аст созандагони ин худрав имконотеро барои ҳидояти дастӣ дар шароити изтирорӣ пешбинӣ кунанд.	با وجود تاکید گوگل بر اینکه خودرو مورد نظر در نهایت بدون هیچگونه نظارتی از سوی سرنشینان حرکت خواهد کرد، مدیر اجرایی مرکز تحقیقات خودرو در دانشگاه استانفورد آمریکا گفته است که لازم است سازندگان این خودروها امکاناتی را برای هدایت دستی در شرایط اضطراری پیش بینی کنند.
Ба хусус дар вазъиятҳои истисноӣ, ки компютерҳои ҳидояткунандаи худрав қобилияти арзёбӣ ва вокуниши муносибро надоранд, дахолати башар лозим хоҳад буд.	به خصوص در وضعیت‌های استثنایی که کامپیوترهای هدایت کننده خودرو قابلیت ارزیابی و واکنش مناسب را ندارند، دخالت بشر لازم خواهد بود.
Тавлид ва истифода аз худрави бидуни ронанда мухолифоне ҳам дорад.	تولید و استفاده از خودروهای بدون راننده مخالفانی هم دارد.
Яке аз интиқодоте, ки онон ворид мекунанд ин аст, ки натиҷаи корбурди ин навъи худрав метавонад афзоиши тарокуми трофик бошад, зеро касоне, ки имрӯз ба истилоҳ ҳавсалаи ронандагӣ барои муддате тулониро надоранд, ба истифода аз утумубили шахсии бидуни ронанда рӯй меоваранд.	یکی از انتقاداتی که آنان وارد می‌کنند این است که نتیجه کاربرد این نوع خودرو می تواند افزایش تراکم ترافیک باشد زیرا کسانی که امروز به اصطلاح حوصله رانندگی برای مدتی طولانی را ندارند، به استفاده از اتومبیل شخصی بدون راننده روی می آورند.
Ва албата касоне ҳам ҳастанд, ки дар маҷмуъ ба мошин, валу мошинҳои бо мағзи компютерӣ эътимоди чандоне надоранд ва ронандаи башариро ба ронандаи компютерӣ тарҷеҳ медиҳанд.	و البته کسانی هم هستند که در مجموع، به ماشین، ولو ماشین‌هایی با مغز کامپیوتری اعتماد چندانی ندارند و راننده بشری را به راننده کامپیوتری ترجیح می دهند.
"Гугл барои утумубили бидуни ронанда зоҳире ""дӯстона"" ва итминонбахш интихоб кардааст"	"گوگل برای اتومبیل بدون راننده ظاهری ""دوستانه"" و اطمینان بخش انتخاب کرده است"
"Дар тавлиди ""худрон"" аз фанноварии родорӣ ва компютерӣ ва нақшаи шаҳрии Гугл истифода шудааст"	"در تولید ""خودران"" از فناوری راداری و کامپیوتری و نقشه شهری گوگل استفاده شده است"
Ҳомиёни тарҳи ҷадид онро роҳе барои коҳиши тарокуми трофик ва олудагии ҳаво донистаанд	حامیان طرح جدید آن را راهی برای کاهش تراکم ترافیک و آلودگی هوا دانسته‌اند
"Ҷузъиёти ин прутукул, ки рӯзи шанбеи 31 май имзо шуд, ба далели ""маҳрамона"" буданаш эълом нашудааст."	"جزئیات این پروتکل که روز شنبه 31 مه امضا شد، به دلیل ""محرمانه"" بودنش اعلام نشده است."
Вале фаъъолони ҷомеъаи мадании Бадахшон мегӯянд, ки мақомот бештари тақозоҳои онон дар бораи ҳалли мусолиматомези буҳрони амниятӣ дар шаҳри Хоруғро пазируфтаанд.	ولی فعالان جامعه مدنی بدخشان می‌گویند که مقامات بیشتر تقاضاهای آنان در باره حل مسالمت‌آمیز بحران امنیتی در شهر خاروغ را پذیرفته‌اند.
"Улфатхоним Мамадшоева, раиси созмони ғайридавлатии ""Номус ва Инсоф"", ба Би-би-сӣ гуфт, ки аз нуҳ дархости онҳо ва муътаризони майдони марказии шаҳри Хоруғ, ки рӯзи 21 май дар расонаҳо мунташир шуд, намояндагони давлат ҳафт тақозоро пазируфтаанд."	"الفت خانم محمدشایوا، رئیس سازمان غیردولتی ""ناموس و انصاف""، به بی بی سی گفت که از نُه درخواست آنها و معترضان میدان مرکزی شهر خاروغ که روز 21 مه در رسانه‌ها منتشر شد، نمایندگان دولت هفت تقاضا را پذیرفته‌اند."
"Ба гуфтаи ӯ, баррасии ду дархости умда ""ба президент вогузор шуд"", чун иҷрои онҳо ба салоҳият ва ихтиёроти раисҷумҳур марбут аст."	"به گفته او، بررسی دو درخواست عمده ""به پرزیدنت واگذار شد""، چون اجرای آنها به صلاحیت و اختیارات رئیس جمهور مربوط است."
"Тақозои дигаре ҳам, ки ҳанӯз иҷро нашуда, худдории давлат аз муҷозоти афродест, ки ""дар шароити ҳассос"" сохтмонҳои давлатиро ба оташ кашиданд."	"تقاضای دیگری هم که هنوز اجرا نشده، خودداری دولت از مجازات افرادی است که ""در شرایطی حساس"" ساختمانهای دولتی را به آتش کشیدند."
Умдатарин афроде, ки аз тарафи давлат зери ин санад имзо гузоштаанд, Шералӣ Хайруллоев, ёвари раисҷумҳур дар умури амният ва вазири дифоъи пешин, Рамазон Раҳимзода, вазири умури дохилӣ, Суҳроб Паноев, муъовини раиси Кумитеи амнияти миллӣ, ва Шодихон Ҷамшедов, устондори Бадахшон, мебошанд.	عمده ترین افرادی که از طرف دولت زیر این سند امضا گذاشته‌اند، شیرعلی خیر‌الله‌اف، یاور رئیس جمهور در امور امنیت و وزیر دفاع پیشین، رمضان رحیم‌زاده، وزیر امور داخلی، سهراب پناه اف، معاوین رئیس کمیته امنیت ملی، و شادیخان جمشیداف، استاندار بدخشان، می‌باشند.
Чаҳор тани дигар аз намояндагони давлат, ки дар имзои ин санад ширкат доштанд, иборатанд аз Фаромуз Имомбердиев, шаҳрдори Хоруғ, Холбаш Холбашев, фармондеҳи нерӯҳои марзбонӣ дар Бадахшон, Абдулло Навҷувонов, муъовини вазири умури дохилӣ, ва Ғарибшо Суфишоев, як масъули вазорати беҳдошт.	چهار تن دیگر از نمایندگان دولت که در امضای این سند شرکت داشتند، عبارتند از فراموز امام بردی یف، شهردار خاروغ، خالبَش خالبَش اف، فرمانده نیروهای مرزبانی در بدخشان، عبدالله‌ نوجواناف، معاون وزیر امور داخلی، و غریب شاه صوفی شایف، یک مسئول وزارت بهداشت.
"Ба намояндагӣ аз ҷомеъаи мадании Бадахшон Алим Шерзамонов, раҳбари бахши маҳаллии ҳизби сусиёл-демукрот, Улфатхоним Мамадшоева, раиси созмони ғайридавлатии ""Номусу Инсоф"", Фаромӯз Эргашев, намояндаи Анҷумани ҳуқуқдонҳои Помир ва Ёгибек Ёгибеков, намояндаи ҷомеъаи мадании ноҳияи Роштқалъа, зери ин прутукул имзо гузоштаанд."	"به نمایندگی از جامعه مدنی بدخشان حلیم شیرزمان اف، رهبر بخش محلی حزب سوسیال دمکرات، الفت خانم محمدشایوا، رئیس سازمان غیردولتی ""ناموس و انصاف""، فراموز ایرگش اف، نماینده انجمن حقوقدانهای پامیر و یاگی بیک یاگی بیک اف، نماینده جامعه مدنی ناحیه راشتقلعه، زیر این پروتکل امضا گذاشته‌اند."
Ин амалиёт беш аз 40 кушта аз ду тараф барҷо гузошт, вале афроди муттаҳам то кунун боздошт нашудаанд.	این عملیات بیش از 40 کشته از دو طرف برجا گذاشت، ولی افراد متهم تا کنون بازداشت نشده‌اند.
Ҳудуди як моҳ баъд аз он амалиёт Имомназар Имомназаров, яке аз чаҳор фармондеҳи маҳаллӣ, дар шароите машкук кушта шуд.	حدود یک ماه بعد از آن عملیات امام نظر امام نظراف، یکی از چهار فرمانده محلی، در شرایطی مشکوک کشته شد.
Ёдгор Шомусалламов, фарди чаҳорум, тайи ду соли ахир камтар аз худ дарак дода, вале оқоён Айёмбеков ва Мамадбоқиров, ҳузури пурранге дар таҳаввулоти ахир доранд.	یادگار شاه مسلم اف، فرد چهارم، طی دو سال اخیر کمتر از خود درک داده، ولی آقایان ایام بیک اف و محمدباقراف، حضور پررنگی در تحولات اخیر دارند.
Дар даргирии мусаллаҳонаи рӯзи 21 май байни маъмурони пулис ва афроди мазнун дар қочоқи маводди мухаддир ва ҳаводиси баъд аз он дар шаҳри Хоруғ дастикам панҷ нафар кушта шуданд.	در درگیری مسلحانه روز 21 مه بین مأموران پلیس و افراد مظنون در قاچاق مواد مخدِر و حوادث بعد از آن در شهر خاروغ دست کم پنج نفر کشته شدند.
Муътаризон он рӯз ду худрави пулис ва сохтмонҳои идораи умури дохилӣ, додситонӣ ва додгоҳи вилояти Бадахшонро ба оташ кашиданд.	معترضان آن روز دو خودرو پلیس و ساختمانهای اداره امور داخلی، دادستانی و دادگاه ولایت بدخشان را به آتش کشیدند.
Шаби 23 ба 24 май низ инфиҷор ва тирандозие дар сохтмони бахши маҳаллии Кумитеи амнияти миллӣ дар Хоруғ рух дод, ки як кушта барҷо гузошт.	شب 23 به 24 مه نیز انفجار و تیراندازی ای در ساختمان بخش محلی کمیته امنیت ملی در خاروغ رخ داد، که یک کشته برجا گذاشت.
"Мақомот ин ҳамларо ""амале теруристӣ"" ва ҷавонони маҳаллиро масъули он хонданд."	"مقامات این حمله را ""عملی تروریستی"" و جوانان محلی را مسئول آن خواندند."
Аммо фаъъолони ҷомеъаи маданӣ ин иддиъоро рад кардаанд.	اما فعالان جامعه مدنی این ادعا را رد کرده‌اند.
Вилояти худмухтори Кӯҳистони Бадахшон аз манотиқи камҷамъияту фақир, вале аз лиҳози амниятӣ ҳассоси Тоҷикистон ба шумор меояд.	ولایت خودمختار کوهستان بدخشان از مناطق کم جمعیت و فقیر، ولی از لحاظ امنیتی حساس تاجیکستان به شمار می‌آید.
Ин вилоят марзи тӯлоние бо Афғонистон дорад, ки муроқибат аз он, бавижа дар баробари таҳдиди гурӯҳҳои ифротгаро ва қочоқчиёни маводди мухаддир, душвор аст.	این ولایت مرزی طولانی با افغانستان دارد که مراقبت از آن، بویژه در برابر تهدید گروههای افراط گرا و قاچاقچیان مواد مخدِر، دشوار است.
Намояндагони давлат ва ҷомеъаи мадании Бадахшон прутукуле барои раъфи буҳрон имзо карданд	نمایندگان دولت و جامعه مدنی بدخشان پروتکلی برای رعف بحران امضا کردند
Оқои Хайруллоев ба прутукул барои рафъи буҳрон дар Бадахшон имзо гузоштааст	آقای خیر‌الله‌اف به پروتوکول برای رفع بوهران در بدخشان امضا گذاشته است
Рӯзи 21 май муътаризон чанде аз сохтмонҳои давлатиро дар Хоруғ ба оташ кашиданд	روز 21 مه معترضان چندی از ساختمانهای دولتی را در خاروغ به آتش کشیدند
Чиро ки ҳар бор ки таниши байни Тоҷикистон ва Қирғизистон дар манотиқи марзӣ шиддат мегирад, қирғизҳо роҳи шаҳри Исфара ба Ворухро мебанданд.	چرا که هر بار که تنش بین تاجیکستان و قرقیزستان در مناطق مرزی شدت می‌گیرد، قرقیزها راه شهر اسفره به واروخ را می‌بندند.
Дар пайи даргирии 11 рӯзи пеш дар марз қирғизҳо роҳро бори дигар барои се рӯз бастанд.	در پی درگیری ۱۱ روز پیش در مرز، قرقیزها راه را بار دیگر برای سه روز بستند.
Хабарнигорамон Суҳроби Зиё пас аз бозгушоии ин роҳ тавониста ба ин русто сафар кунад.	خبرنگارمان سهراب ضیا پس از بازگشایی این راه، توانسته به این روستا سفر کند.
Виндуз медиё плеяр, нусхаи 9	ویندوز میدیا پلیر نسخه ۹
Сафар ба рустое дар Тоҷикистон, ки роҳаш аз Қирғизистон мегузарад	سفر به روستایی در تاجیکستان که راهش از قرقیزستان می‌گذرد
